Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Label,Path,Dataset,Camera,Split,Fold
18286,4578,4578,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/2099648072a2.png,2,Variety of cameras,train,1
83980,7369,7369,0,/home/konradkaranowski/storage/full_data_resized/5/DR1-images-by-lesions/Normal Images/y (18).TIF,5,Topcon TRC-50X mydriatic,train,1
5685,113657,113657,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/3351_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
42799,104634,104634,0,/home/konradkaranowski/storage/full_data_resized/13/data/1288_6_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
45160,6456,6456,0,/home/konradkaranowski/storage/full_data_resized/3/dataset/1_normal/NL_064.png,3,Unknown,train,1
82247,5589,5589,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/a766e99ac908.png,2,Variety of cameras,train,1
64632,124585,124585,0,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/900.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,1
84129,112186,112186,0,/home/konradkaranowski/storage/full_data_resized/15/IMAGES/IM004012.JPG,15,Topcon TRC NW6,train,1
46596,10476,10476,0,/home/konradkaranowski/storage/full_data_resized/8/e_optha_MA/healthy/E0008556/C0015142.jpg,8,Unknown,train,1
30706,281,281,0,/home/konradkaranowski/storage/full_data_resized/1/Database/Images/Im282_ACRIMA.jpg,1,Topcon TRC non-mydriatic,train,1
83356,104454,104454,0,/home/konradkaranowski/storage/full_data_resized/13/data/1249_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
48177,109368,109368,0,/home/konradkaranowski/storage/full_data_resized/13/data/2717_2_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
32728,119230,119230,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/2860.jpg,20,Unknown,train,1
88798,5353,5353,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/8930d35c9076.png,2,Variety of cameras,train,1
85105,1129,1129,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/1e036f2e7095.png,2,Variety of cameras,train,1
57874,9071,9071,0,/home/konradkaranowski/storage/full_data_resized/7/normal_control/248.png,7,Unknown,train,1
16451,105063,105063,0,/home/konradkaranowski/storage/full_data_resized/13/data/1398_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
71612,5984,5984,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/d7a16a05f86e.png,2,Variety of cameras,train,1
40,113907,113907,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/121_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
51877,4394,4394,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/04e1b77ef107.png,2,Variety of cameras,train,1
43041,103168,103168,0,/home/konradkaranowski/storage/full_data_resized/13/data/938_3_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
18713,122955,122955,0,/home/konradkaranowski/storage/full_data_resized/22/RIM-ONE_DL_images/partitioned_by_hospital/training_set/normal/r3_N-32-R_left_half.png,22,Kowa WX 3D stereo non-mydriatic,train,1
73018,6011,6011,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/db5d26026ed9.png,2,Variety of cameras,train,1
52719,111067,111067,0,/home/konradkaranowski/storage/full_data_resized/15/IMAGES/20051216_47536_0200_PP.png,15,Topcon TRC NW6,train,1
34815,119413,119413,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/3217.jpg,20,Unknown,train,1
42240,103350,103350,0,/home/konradkaranowski/storage/full_data_resized/13/data/984_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
17386,107342,107342,0,/home/konradkaranowski/storage/full_data_resized/13/data/2015_5_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
87019,120504,120504,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/5270.jpg,20,Unknown,train,1
92220,5205,5205,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/7454c19acf81.png,2,Variety of cameras,train,1
38223,111751,111751,0,/home/konradkaranowski/storage/full_data_resized/15/IMAGES/IM000881.JPG,15,Topcon TRC NW6,train,1
53560,119086,119086,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/2633.jpg,20,Unknown,train,1
28348,114282,114282,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2422_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
92242,2918,2918,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/9b70f84400af.png,2,Variety of cameras,train,1
8641,4393,4393,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/04a0773c71fb.png,2,Variety of cameras,train,1
48683,1353,1353,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/2db0cd3e30da.png,2,Variety of cameras,train,1
106,9305,9305,0,/home/konradkaranowski/storage/full_data_resized/7/normal_control/47.png,7,Unknown,train,1
84102,6558,6558,0,/home/konradkaranowski/storage/full_data_resized/3/dataset/1_normal/NL_156.png,3,Unknown,train,1
76471,122878,122878,0,/home/konradkaranowski/storage/full_data_resized/22/RIM-ONE_DL_images/partitioned_by_hospital/training_set/normal/r2_Im144.png,22,Nidek AFC-210 non-mydriatic,train,1
16472,124860,124860,0,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/562.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,1
87929,118136,118136,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/0842.jpg,20,Unknown,train,1
7131,1317,1317,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/2b10f138e67d.png,2,Variety of cameras,train,1
75875,120586,120586,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/5532.jpg,20,Unknown,train,1
91765,119034,119034,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/2534.jpg,20,Unknown,train,1
31594,114111,114111,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1122_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
93365,107653,107653,0,/home/konradkaranowski/storage/full_data_resized/13/data/2123_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
55414,9024,9024,0,/home/konradkaranowski/storage/full_data_resized/7/normal_control/203.png,7,Unknown,train,1
46457,113476,113476,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/3169_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
70898,100205,100205,0,/home/konradkaranowski/storage/full_data_resized/13/data/188_3_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
55217,6154,6154,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/ef36cbd84301.png,2,Variety of cameras,train,1
8789,6943,6943,0,/home/konradkaranowski/storage/full_data_resized/5/DR1-images-by-lesions/Normal Images/c (36).TIF,5,Topcon TRC-50X mydriatic,train,1
40583,106592,106592,0,/home/konradkaranowski/storage/full_data_resized/13/data/1802_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
44246,7094,7094,0,/home/konradkaranowski/storage/full_data_resized/5/DR1-images-by-lesions/Normal Images/IMG0133 (13).TIF,5,Topcon TRC-50X mydriatic,train,1
68646,120173,120173,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/4616.jpg,20,Unknown,train,1
11795,106843,106843,0,/home/konradkaranowski/storage/full_data_resized/13/data/1871_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
90596,118727,118727,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/1963.jpg,20,Unknown,train,1
79769,115085,115085,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/3225_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
41993,112720,112720,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2413_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
31109,111073,111073,0,/home/konradkaranowski/storage/full_data_resized/15/IMAGES/20060407_39184_0200_PP.png,15,Topcon TRC NW6,train,1
63881,123538,123538,0,/home/konradkaranowski/storage/full_data_resized/27/im0234.ppm,27,TOPCON TRV-50,train,1
32193,119108,119108,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/2669.jpg,20,Unknown,train,1
13210,124584,124584,0,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/90.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,1
12416,103250,103250,0,/home/konradkaranowski/storage/full_data_resized/13/data/960_8_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
21671,112885,112885,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2578_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
81764,104532,104532,0,/home/konradkaranowski/storage/full_data_resized/13/data/1266_4_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
32592,114161,114161,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1491_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
18696,105585,105585,0,/home/konradkaranowski/storage/full_data_resized/13/data/1521_2_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
83623,103077,103077,0,/home/konradkaranowski/storage/full_data_resized/13/data/917_2_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
22818,108963,108963,0,/home/konradkaranowski/storage/full_data_resized/13/data/2569_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
60685,4423,4423,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/0946ae407745.png,2,Variety of cameras,train,1
50806,1128,1128,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/1dfe599d12a9.png,2,Variety of cameras,train,1
12393,112730,112730,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2423_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
60455,7169,7169,0,/home/konradkaranowski/storage/full_data_resized/5/DR1-images-by-lesions/Normal Images/IMG0322 (2).TIF,5,Topcon TRC-50X mydriatic,train,1
41103,101805,101805,0,/home/konradkaranowski/storage/full_data_resized/13/data/592_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
81123,108966,108966,0,/home/konradkaranowski/storage/full_data_resized/13/data/2569_4_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
60178,115332,115332,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/4159_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
32252,112102,112102,0,/home/konradkaranowski/storage/full_data_resized/15/IMAGES/IM003381.JPG,15,Topcon TRC NW6,train,1
76033,105174,105174,0,/home/konradkaranowski/storage/full_data_resized/13/data/1426_4_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
43970,7178,7178,0,/home/konradkaranowski/storage/full_data_resized/5/DR1-images-by-lesions/Normal Images/IMG0369 (5).TIF,5,Topcon TRC-50X mydriatic,train,1
93195,104993,104993,0,/home/konradkaranowski/storage/full_data_resized/13/data/1376_2_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
48514,112318,112318,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/69_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
91905,113695,113695,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/3389_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
50375,8922,8922,0,/home/konradkaranowski/storage/full_data_resized/7/normal_control/141.png,7,Unknown,train,1
80432,5349,5349,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/88fda3e06e05.png,2,Variety of cameras,train,1
64479,7269,7269,0,/home/konradkaranowski/storage/full_data_resized/5/DR1-images-by-lesions/Normal Images/IMG0495.TIF,5,Topcon TRC-50X mydriatic,train,1
42560,105175,105175,0,/home/konradkaranowski/storage/full_data_resized/13/data/1426_5_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
91946,105131,105131,0,/home/konradkaranowski/storage/full_data_resized/13/data/1411_4_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
26857,105777,105777,0,/home/konradkaranowski/storage/full_data_resized/13/data/1570_2_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
22381,105182,105182,0,/home/konradkaranowski/storage/full_data_resized/13/data/1426_12_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
32459,114165,114165,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1514_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
7667,102839,102839,0,/home/konradkaranowski/storage/full_data_resized/13/data/864_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
63104,118641,118641,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/1812.jpg,20,Unknown,train,1
63295,107266,107266,0,/home/konradkaranowski/storage/full_data_resized/13/data/1993_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
82407,104578,104578,0,/home/konradkaranowski/storage/full_data_resized/13/data/1274_2_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
64170,119709,119709,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/3747.jpg,20,Unknown,train,1
8698,106651,106651,0,/home/konradkaranowski/storage/full_data_resized/13/data/1817_2_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
40661,114989,114989,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/3129_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
93036,108970,108970,0,/home/konradkaranowski/storage/full_data_resized/13/data/2571_2_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
3264,122838,122838,0,/home/konradkaranowski/storage/full_data_resized/22/RIM-ONE_DL_images/partitioned_by_hospital/training_set/normal/r2_Im058.png,22,Nidek AFC-210 non-mydriatic,train,1
9451,109263,109263,0,/home/konradkaranowski/storage/full_data_resized/13/data/2680_2_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
25287,113485,113485,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/3178_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
40631,124155,124155,0,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/1745.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,1
83108,113646,113646,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/3340_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
68991,5894,5894,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/cbf8916e5abe.png,2,Variety of cameras,train,1
45461,113241,113241,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2934_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
64268,5141,5141,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/6a4936e83256.png,2,Variety of cameras,train,1
90914,99765,99765,0,/home/konradkaranowski/storage/full_data_resized/13/data/70_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
13460,114154,114154,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/1455_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
91269,99552,99552,0,/home/konradkaranowski/storage/full_data_resized/13/data/19_3_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
87404,120435,120435,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/5108.jpg,20,Unknown,train,1
78556,99722,99722,0,/home/konradkaranowski/storage/full_data_resized/13/data/58_3_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
64077,9657,9657,0,/home/konradkaranowski/storage/full_data_resized/7/normal_control/92.png,7,Unknown,train,1
36738,4654,4654,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/2b3edeb756b9.png,2,Variety of cameras,train,1
83941,120657,120657,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/5505.jpg,20,Unknown,train,1
13947,112444,112444,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/570_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
67620,106237,106237,0,/home/konradkaranowski/storage/full_data_resized/13/data/1703_2_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
16449,4042,4042,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/e79e10907295.png,2,Variety of cameras,train,1
74426,104089,104089,0,/home/konradkaranowski/storage/full_data_resized/13/data/1164_4_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
85592,104854,104854,0,/home/konradkaranowski/storage/full_data_resized/13/data/1339_13_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
88367,103521,103521,0,/home/konradkaranowski/storage/full_data_resized/13/data/1023_4_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
78032,106654,106654,0,/home/konradkaranowski/storage/full_data_resized/13/data/1817_5_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
59052,106360,106360,0,/home/konradkaranowski/storage/full_data_resized/13/data/1742_6_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
83754,112959,112959,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2652_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
83612,104187,104187,0,/home/konradkaranowski/storage/full_data_resized/13/data/1191_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
45255,105296,105296,0,/home/konradkaranowski/storage/full_data_resized/13/data/1450_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
29889,2719,2719,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/8dafa62f9322.png,2,Variety of cameras,train,1
78379,114536,114536,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2676_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
81970,7109,7109,0,/home/konradkaranowski/storage/full_data_resized/5/DR1-images-by-lesions/Normal Images/IMG0258.TIF,5,Topcon TRC-50X mydriatic,train,1
13346,6532,6532,0,/home/konradkaranowski/storage/full_data_resized/3/dataset/1_normal/NL_129.png,3,Unknown,train,1
12321,111292,111292,0,/home/konradkaranowski/storage/full_data_resized/15/IMAGES/20060411_61869_0200_PP.png,15,Topcon TRC NW6,train,1
40376,114678,114678,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2818_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
74531,1846,1846,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/5056fa7d505f.png,2,Variety of cameras,train,1
15914,9437,9437,0,/home/konradkaranowski/storage/full_data_resized/7/normal_control/595.png,7,Unknown,train,1
72655,117995,117995,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/0570.jpg,20,Unknown,train,1
58819,274,274,0,/home/konradkaranowski/storage/full_data_resized/1/Database/Images/Im275_ACRIMA.jpg,1,Topcon TRC non-mydriatic,train,1
27232,4712,4712,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/31a6e9b91de3.png,2,Variety of cameras,train,1
31319,9466,9466,0,/home/konradkaranowski/storage/full_data_resized/7/normal_control/621.png,7,Unknown,train,1
77321,117947,117947,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/0488.jpg,20,Unknown,train,1
35658,1656,1656,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/445a8a6da55c.png,2,Variety of cameras,train,1
71243,123057,123057,0,/home/konradkaranowski/storage/full_data_resized/22/RIM-ONE_DL_images/partitioned_by_hospital/test_set/normal/r1_Im061.png,22,Nidek AFC-210 non-mydriatic,train,1
28827,113797,113797,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/4219_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
57987,118378,118378,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/1301.jpg,20,Unknown,train,1
59975,112034,112034,0,/home/konradkaranowski/storage/full_data_resized/15/IMAGES/IM002852.JPG,15,Topcon TRC NW6,train,1
89818,124630,124630,0,/home/konradkaranowski/storage/full_data_resized/29/Evaluation_Set/Validation/116.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,1
9204,120676,120676,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/5544.jpg,20,Unknown,train,1
46528,103984,103984,0,/home/konradkaranowski/storage/full_data_resized/13/data/1134_4_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
13429,123820,123820,0,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/1124.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,1
79934,105158,105158,0,/home/konradkaranowski/storage/full_data_resized/13/data/1421_2_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
91938,114594,114594,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2734_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
67226,109390,109390,0,/home/konradkaranowski/storage/full_data_resized/13/data/2726_2_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
82391,6138,6138,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/edca22bdbeeb.png,2,Variety of cameras,train,1
28112,125141,125141,0,/home/konradkaranowski/storage/full_data_resized/29/Test_Set/Test/524.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,1
30902,1281,1281,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/28f73575e1f2.png,2,Variety of cameras,train,1
47155,115392,115392,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/4671_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
73513,105342,105342,0,/home/konradkaranowski/storage/full_data_resized/13/data/1462_1_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
74536,3221,3221,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/ae61e19fb766.png,2,Variety of cameras,train,1
86863,5961,5961,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/d481ddad16f2.png,2,Variety of cameras,train,1
50021,2970,2970,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/9f935fb38440.png,2,Variety of cameras,train,1
42425,107038,107038,0,/home/konradkaranowski/storage/full_data_resized/13/data/1927_4_R.jpg,13,Nidek AFC-230 non-mydriatic,train,1
85589,4592,4592,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/224681bb4b7d.png,2,Variety of cameras,train,1
88647,118891,118891,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/2260.jpg,20,Unknown,train,1
75485,124527,124527,0,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/735.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,1
71235,7113,7113,0,/home/konradkaranowski/storage/full_data_resized/5/DR1-images-by-lesions/Normal Images/IMG0425 (6).TIF,5,Topcon TRC-50X mydriatic,train,1
25463,6457,6457,0,/home/konradkaranowski/storage/full_data_resized/3/dataset/1_normal/NL_065.png,3,Unknown,train,1
94542,103825,103825,0,/home/konradkaranowski/storage/full_data_resized/13/data/1092_7_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
84898,105803,105803,0,/home/konradkaranowski/storage/full_data_resized/13/data/1575_5_L.jpg,13,Nidek AFC-230 non-mydriatic,train,1
59243,5711,5711,0,/home/konradkaranowski/storage/full_data_resized/2/test_images/b5ef4a1296d4.png,2,Variety of cameras,train,1
42393,10479,10479,0,/home/konradkaranowski/storage/full_data_resized/8/e_optha_MA/healthy/E0012109/C0006484.jpg,8,Unknown,train,1
33026,123760,123760,0,/home/konradkaranowski/storage/full_data_resized/29/Training_Set/Training/1032.png,29,"TOPCON 3D OCT-2000, Kowa VX-10alfa mydriatic and non-mydriatic two in one, and TOPCON TRC-NW300 non-mydriatic",train,1
38375,113849,113849,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/4475_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
65759,119769,119769,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/3857.jpg,20,Unknown,train,1
78067,120209,120209,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/4168.jpg,20,Unknown,train,1
51854,111783,111783,0,/home/konradkaranowski/storage/full_data_resized/15/IMAGES/IM001117.JPG,15,Topcon TRC NW6,train,1
48095,113713,113713,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/3408_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
25441,122910,122910,0,/home/konradkaranowski/storage/full_data_resized/22/RIM-ONE_DL_images/partitioned_by_hospital/training_set/normal/r2_Im212.png,22,Nidek AFC-210 non-mydriatic,train,1
37931,113064,113064,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2757_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
57973,113259,113259,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2952_left.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
79198,118479,118479,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/1477.jpg,20,Unknown,train,1
61626,119891,119891,0,/home/konradkaranowski/storage/full_data_resized/20/non_glaucoma/image/4062.jpg,20,Unknown,train,1
41130,115377,115377,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/4548_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
38839,7304,7304,0,/home/konradkaranowski/storage/full_data_resized/5/DR1-images-by-lesions/Normal Images/IMG0454 (5).TIF,5,Topcon TRC-50X mydriatic,train,1
56838,1031,1031,0,/home/konradkaranowski/storage/full_data_resized/2/train_images/188219f2d9c6.png,2,Variety of cameras,train,1
13024,114868,114868,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/3008_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
35423,114453,114453,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2593_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
30884,114833,114833,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2973_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
38038,111539,111539,0,/home/konradkaranowski/storage/full_data_resized/15/IMAGES/20060529_56442_0100_PP.png,15,Topcon TRC NW6,train,1
83657,6649,6649,0,/home/konradkaranowski/storage/full_data_resized/3/dataset/1_normal/NL_252.png,3,Unknown,train,1
57917,114585,114585,0,/home/konradkaranowski/storage/full_data_resized/16/ODIR-5K_Training_Dataset/2725_right.jpg,16,"Various cameras such as Canon, Zeiss, Kowa",train,1
